Store_dma_id,Rack_time,To_the_door_time,Otd_time,Source_actor,Destination_type,Destination_Channel,subtotal_amount_USD,total_tax_USD,net_sales_USD,store_order_number,store_number,Tip_USD
541,2.833,25.2,11.867,Android,Delivery,Dispatch,33.17,1.64,27.3,88|20230709|0056,88,3.94
541,0.967,19.6,12.467,Android,Delivery,Dispatch,31.27,1.52,25.45,5166|20230709|0065,5166,5.36
541,24.617,43.467,33.967,Android,Delivery,Dispatch,30.46,1.35,22.47,5166|20230709|0098,5166,0.0
541,7.85,45.583,22.817,PapaCall - Transcom,Delivery,Dispatch,17.68,1.06,17.68,88|20230709|0030,88,0.0
541,7.817,39.333,20.967,PapaCall - Transcom,Delivery,Dispatch,25.26,1.51,25.27,88|20230709|0076,88,0.0
541,36.4,71.55,43.483,PapaCall - Transcom,Delivery,Dispatch,22.56,1.35,22.56,88|20230709|0043,88,0.0
541,0.0,22.05,6.817,Third Party Call Center - Transcom,Delivery,Dispatch,26.07,1.38,22.97,88|20230709|0072,88,0.0
541,2.317,16.55,9.6,PapaCall - Transcom,Delivery,Dispatch,36.86,2.21,36.86,88|20230709|0082,88,6.0
541,20.85,75.967,27.617,PapaCall - Transcom,Delivery,Dispatch,22.97,1.05,17.43,5166|20230709|0029,5166,0.0
541,13.1,29.917,21.283,PapaCall - Transcom,Delivery,Dispatch,39.27,2.36,39.27,88|20230709|0011,88,0.0
541,4.583,24.717,13.5,PapaCall,Delivery,Dispatch,33.17,1.99,33.17,88|20230709|0093,88,0.0
541,8.983,30.667,16.35,PapaCall,Delivery,Dispatch,23.28,1.4,23.28,88|20230709|0065,88,6.0
541,4.0,20.95,12.583,PapaCall,Delivery,Dispatch,97.93,4.74,78.93,18|20230709|0017,18,10.0
541,4.333,29.683,11.783,PapaCall,Delivery,Dispatch,24.99,1.5,24.99,18|20230709|0003,18,5.0
541,15.883,37.367,27.183,PapaCall,Delivery,Dispatch,34.43,1.59,32.43,5166|20230709|0101,5166,0.0
541,13.95,33.683,24.05,Mobile Web,Delivery,Dispatch,40.06,1.56,26.05,88|20230709|0027,88,0.0
541,16.067,33.883,23.817,Mobile Web,Delivery,Dispatch,36.17,1.74,28.97,88|20230709|0008,88,4.39
541,4.617,25.483,15.6,Mobile Web,Delivery,Dispatch,44.66,2.22,36.96,88|20230709|0078,88,4.0
541,8.167,23.633,15.333,Mobile Web,Delivery,Dispatch,34.62,1.69,28.11,88|20230709|0035,88,5.55
541,15.867,27.5,22.95,Mobile Web,Delivery,Dispatch,15.58,0.94,15.58,5166|20230709|0097,5166,1.66
541,3.683,16.683,11.317,Mobile Web,Delivery,Dispatch,27.17,1.14,18.97,88|20230709|0042,88,2.85
541,1.85,18.417,10.5,Mobile Web,Delivery,Dispatch,31.37,1.88,31.37,5166|20230709|0016,5166,5.38
541,12.15,35.8,27.717,Mobile Web,Delivery,Dispatch,57.63,1.98,32.95,88|20230709|0031,88,6.0
541,7.3,21.867,17.05,Mobile Web,Delivery,Dispatch,42.16,1.95,32.46,5166|20230709|0102,5166,5.0
541,1.383,18.333,12.0,Mobile Web,Delivery,Dispatch,44.26,2.46,40.96,5166|20230709|0006,5166,5.97
541,3.867,26.667,16.15,Mobile Web,Delivery,Dispatch,29.57,1.59,26.47,5166|20230709|0077,5166,0.0
541,10.1,25.833,21.317,Mobile Web,Delivery,Dispatch,58.14,2.94,48.94,88|20230709|0046,88,7.97
541,1.767,20.317,9.35,Mobile Web,Delivery,Dispatch,42.96,2.09,34.86,88|20230709|0064,88,5.41
541,10.8,26.917,17.933,Mobile Web,Delivery,Dispatch,22.77,1.14,18.97,88|20230709|0097,88,0.0
541,1.167,12.1,8.65,Mobile Web,Delivery,Dispatch,35.07,2.1,35.07,88|20230709|0002,88,4.51
541,6.9,19.133,13.25,Mobile Web,Delivery,Dispatch,19.67,0.99,16.57,88|20230709|0023,88,2.56
541,5.117,29.4,12.95,Mobile Web,Delivery,Dispatch,31.76,1.73,28.86,88|20230709|0069,88,4.77
541,3.7,27.8,12.883,Mobile Web,Delivery,Dispatch,25.07,1.11,18.47,5166|20230709|0092,5166,2.85
541,5.967,23.583,14.583,Mobile Web,Delivery,Dispatch,19.17,0.36,6.07,5166|20230709|0018,5166,0.0
541,3.783,31.25,11.967,Mobile Web,Delivery,Dispatch,21.58,1.04,17.31,5166|20230709|0009,5166,2.56
541,6.85,28.033,19.183,Mobile Web,Delivery,Dispatch,58.55,3.45,57.55,18|20230709|0074,18,13.39
541,8.183,28.4,15.733,Mobile Web,Delivery,Dispatch,30.86,1.36,22.66,18|20230709|0025,18,3.4
541,0.867,14.633,10.267,Mobile Web,Delivery,Dispatch,41.95,2.52,41.95,18|20230709|0009,18,0.0
541,0.9,16.183,11.717,Mobile Web,Delivery,Dispatch,30.36,1.51,25.19,5166|20230709|0026,5166,6.47
541,5.333,21.983,14.217,Mobile Web,Delivery,Dispatch,29.45,1.54,25.65,5166|20230709|0099,5166,3.74
541,1.867,23.917,13.7,Mobile Web,Delivery,Dispatch,25.97,1.56,25.97,5166|20230709|0083,5166,3.22
541,1.817,25.317,12.75,Mobile Web,Delivery,Dispatch,31.77,1.31,21.77,5166|20230709|0094,5166,4.09
541,4.033,21.967,10.85,Mobile Web,Delivery,Dispatch,32.46,1.54,25.59,88|20230709|0019,88,5.49
541,3.833,30.417,11.45,Mobile Web,Delivery,Dispatch,27.17,1.14,18.97,88|20230709|0016,88,2.85
541,17.883,34.8,25.683,Mobile Web,Delivery,Dispatch,27.15,1.31,21.75,88|20230709|0098,88,0.0
541,7.5,45.9,17.45,Mobile Web,Delivery,Dispatch,86.92,3.49,58.22,5166|20230709|0035,5166,6.0
541,0.017,22.517,13.383,Mobile Web,Delivery,Dispatch,42.46,2.21,36.76,5166|20230709|0085,5166,0.0
541,8.533,41.983,21.55,Tablet Web,Delivery,Dispatch,59.95,2.87,47.83,5166|20230709|0075,5166,8.32
541,17.5,41.033,25.0,Desktop Web,Delivery,Dispatch,41.56,2.49,41.56,88|20230709|0048,88,5.49
541,4.133,27.183,17.35,Desktop Web,Delivery,Dispatch,45.26,1.75,29.21,88|20230709|0032,88,6.04
541,2.1,18.533,11.967,Desktop Web,Delivery,Dispatch,19.47,0.94,15.72,5166|20230709|0010,5166,3.0
541,3.117,36.033,13.383,Desktop Web,Delivery,Dispatch,49.05,1.95,32.55,88|20230709|0017,88,8.43
541,4.95,29.933,13.167,Desktop Web,Delivery,Dispatch,30.45,0.98,16.35,88|20230709|0058,88,4.65
541,6.1,26.017,18.117,Desktop Web,Delivery,Dispatch,37.05,1.62,27.05,88|20230709|0020,88,4.81
541,16.25,27.983,22.483,Desktop Web,Delivery,Dispatch,22.88,1.2,19.98,88|20230709|0054,88,5.0
541,1.317,15.217,8.283,Desktop Web,Delivery,Dispatch,25.43,1.23,20.49,18|20230709|0014,18,4.09
541,18.617,34.617,26.1,Desktop Web,Delivery,Dispatch,37.56,1.77,29.42,88|20230709|0010,88,0.0
541,7.533,23.783,16.117,Traditional,Delivery,Dispatch,19.67,1.18,19.67,88|20230709|0068,88,0.0
541,6.233,29.7,19.967,Traditional,Delivery,Dispatch,45.75,1.52,25.37,88|20230709|0033,88,0.0
541,7.6,20.383,14.983,Traditional,Delivery,Dispatch,25.77,0.0,0.0,88|20230709|0063,88,0.0
541,13.333,34.1,21.433,iOS,Delivery,Dispatch,32.73,1.78,29.63,88|20230720|0073,88,0.0
541,8.617,39.8,16.167,iOS,Delivery,Dispatch,31.56,1.56,25.96,88|20230720|0027,88,4.99
541,6.5,23.367,15.35,iOS,Delivery,Dispatch,33.17,1.32,21.97,88|20230720|0009,88,0.0
541,10.05,26.45,19.133,iOS,Delivery,Dispatch,24.97,1.26,20.97,88|20230720|0074,88,0.0
541,16.7,28.55,24.65,iOS,Delivery,Dispatch,48.66,2.14,35.66,5166|20230720|0041,5166,0.0
541,4.883,30.0,11.1,iOS,Delivery,Dispatch,23.26,1.15,19.16,88|20230720|0090,88,3.65
541,4.967,18.433,11.4,iOS,Delivery,Dispatch,25.97,1.23,20.57,88|20230720|0085,88,5.0
541,2.45,14.05,10.367,iOS,Delivery,Dispatch,33.27,1.75,29.17,5166|20230720|0024,5166,3.0
541,13.45,34.633,22.2,iOS,Delivery,Dispatch,15.28,0.76,12.71,88|20230720|0086,88,2.06
541,10.567,33.133,19.283,iOS,Delivery,Dispatch,31.55,1.4,23.35,88|20230720|0054,88,0.0
541,7.617,21.417,14.633,iOS,Delivery,Dispatch,49.14,2.83,47.14,88|20230720|0103,88,6.62
541,14.433,34.233,24.95,iOS,Delivery,Dispatch,26.14,1.25,20.74,88|20230720|0047,88,2.93
541,20.35,42.633,30.083,iOS,Delivery,Dispatch,66.86,3.08,51.27,5166|20230720|0039,5166,10.12
541,4.417,17.967,12.35,iOS,Delivery,Dispatch,20.47,1.23,20.47,5166|20230720|0014,5166,4.0
541,10.917,31.867,17.3,iOS,Delivery,Dispatch,31.17,1.87,31.17,88|20230720|0066,88,6.54
541,34.567,65.033,43.783,iOS,Delivery,Dispatch,46.74,2.62,43.64,88|20230720|0040,88,0.0
541,3.883,20.517,11.65,iOS,Delivery,Dispatch,30.07,1.21,20.1,5166|20230720|0053,5166,5.12
541,14.3,28.55,21.367,iOS,Delivery,Dispatch,20.13,0.98,16.34,88|20230720|0065,88,2.27
541,4.417,30.55,13.267,iOS,Delivery,Dispatch,51.66,2.72,45.27,5166|20230720|0048,5166,9.05
541,11.867,37.067,22.2,iOS,Delivery,Dispatch,37.37,1.26,20.98,88|20230720|0046,88,7.08
754,5.217,37.25,19.483,iOS,Delivery,Dispatch,30.74,0.0,17.79,2792|20230720|0005,2792,4.95
754,1.5,44.25,15.8,iOS,Delivery,Dispatch,37.44,0.0,31.15,2792|20230720|0028,2792,7.86
541,17.383,32.083,27.767,Android,Delivery,Dispatch,41.25,1.93,32.06,5166|20230720|0084,5166,0.0
541,1.967,30.767,10.867,Android,Delivery,Dispatch,23.87,1.14,18.97,88|20230720|0013,88,2.59
541,8.65,34.483,15.667,Android,Delivery,Dispatch,44.17,2.15,35.88,88|20230720|0023,88,5.31
541,0.233,17.367,10.033,Android,Delivery,Dispatch,30.96,1.26,20.96,5166|20230720|0096,5166,3.97
541,11.6,37.6,19.717,Android,Delivery,Dispatch,23.78,1.18,19.68,5166|20230720|0052,5166,2.89
541,6.417,27.983,13.483,Android,Delivery,Dispatch,15.87,0.95,15.87,88|20230720|0020,88,0.0
541,38.717,65.267,46.95,Android,Delivery,Dispatch,25.27,1.27,21.17,5166|20230720|0021,5166,0.0
541,8.433,26.7,19.167,PapaCall,Delivery,Dispatch,24.97,1.5,24.97,88|20230720|0080,88,3.0
541,6.5,28.817,15.383,PapaCall,Delivery,Dispatch,43.34,2.6,43.34,88|20230720|0037,88,0.0
541,19.983,36.05,29.383,PapaCall,Delivery,Dispatch,25.61,1.48,24.66,5166|20230720|0017,5166,0.0
541,0.567,23.233,18.05,PapaCall,Delivery,Dispatch,36.55,1.9,31.76,5166|20230720|0094,5166,4.0
541,2.783,27.1,10.117,PapaCall,Delivery,Dispatch,21.58,1.29,21.58,5166|20230720|0085,5166,3.43
541,1.633,20.25,9.3,Mobile Web,Delivery,Dispatch,24.87,1.2,20.07,5166|20230720|0008,5166,2.34
541,0.0,22.983,10.5,Mobile Web,Delivery,Dispatch,28.03,1.33,22.14,5166|20230720|0013,5166,5.88
541,3.317,30.55,13.683,Mobile Web,Delivery,Dispatch,20.26,0.99,16.44,88|20230720|0029,88,5.0
541,3.95,24.217,14.45,Mobile Web,Delivery,Dispatch,23.66,1.17,19.56,88|20230720|0100,88,2.56
541,11.467,31.867,17.8,Mobile Web,Delivery,Dispatch,31.57,1.11,18.47,88|20230720|0049,88,3.99
541,4.95,28.483,13.85,Mobile Web,Delivery,Dispatch,42.14,2.16,35.94,88|20230720|0011,88,5.57
541,13.2,26.767,21.833,Mobile Web,Delivery,Dispatch,27.57,1.38,22.97,88|20230720|0034,88,3.39
541,0.483,24.317,10.8,Mobile Web,Delivery,Dispatch,42.56,2.1,35.06,5166|20230720|0072,5166,4.62
541,19.783,37.883,29.317,Mobile Web,Delivery,Dispatch,21.58,1.05,17.48,5166|20230720|0097,5166,2.23
541,8.8,29.75,17.733,Mobile Web,Delivery,Dispatch,30.54,1.44,23.94,18|20230720|0078,18,0.0
541,7.0,22.383,17.133,Mobile Web,Delivery,Dispatch,64.58,2.8,46.59,5166|20230720|0059,5166,4.0
541,6.083,18.033,14.1,Mobile Web,Delivery,Dispatch,41.07,2.07,34.47,5166|20230720|0027,5166,5.0
541,9.267,24.95,17.983,Mobile Web,Delivery,Dispatch,59.42,3.14,52.32,5166|20230720|0069,5166,5.0
541,0.633,14.3,10.1,Mobile Web,Delivery,Dispatch,31.67,1.9,31.67,5166|20230720|0067,5166,4.08
541,8.717,26.733,18.167,Mobile Web,Delivery,Dispatch,23.78,0.58,9.68,5166|20230720|0091,5166,2.56
541,7.967,32.15,14.55,Mobile Web,Delivery,Dispatch,37.56,1.79,29.84,88|20230720|0069,88,5.0
541,7.2,22.267,14.983,Mobile Web,Delivery,Dispatch,32.36,1.74,29.06,88|20230720|0083,88,4.11
541,15.383,31.433,24.733,Mobile Web,Delivery,Dispatch,30.57,1.59,26.47,5166|20230720|0043,5166,10.0
754,0.0,34.717,15.7,Mobile Web,Delivery,Dispatch,28.14,0.0,22.79,2792|20230720|0101,2792,3.36
541,13.467,48.45,23.15,Desktop Web,Delivery,Dispatch,43.84,2.63,43.84,88|20230720|0067,88,7.77
541,3.35,19.317,12.383,Desktop Web,Delivery,Dispatch,42.65,2.37,39.55,5166|20230720|0090,5166,5.72
754,8.6,49.533,27.083,Desktop Web,Delivery,Dispatch,68.79,0.0,68.79,2792|20230720|0003,2792,8.0
541,0.633,20.8,9.417,iOS,Delivery,Dispatch,19.28,0.94,15.62,88|20230116|0080,88,3.44
541,10.65,42.65,24.317,iOS,Delivery,Dispatch,51.35,2.64,43.96,88|20230116|0076,88,7.0
541,3.617,23.967,12.2,iOS,Delivery,Dispatch,53.75,2.49,41.41,88|20230116|0004,88,7.28
541,14.567,40.883,21.75,iOS,Delivery,Dispatch,24.37,1.43,23.77,88|20230116|0003,88,0.0
541,10.4,49.4,22.25,iOS,Delivery,Dispatch,26.07,0.75,12.47,88|20230116|0038,88,2.0
541,27.283,42.45,36.5,iOS,Delivery,Dispatch,24.67,1.44,24.06,88|20230116|0075,88,2.86
541,0.933,16.75,8.8,iOS,Delivery,Dispatch,23.87,1.14,18.97,88|20230116|0006,88,2.53
541,9.45,29.0,19.317,iOS,Delivery,Dispatch,18.77,0.51,8.57,18|20230116|0142,18,2.72
541,16.017,39.1,24.483,iOS,Delivery,Dispatch,37.56,1.38,22.96,18|20230116|0095,18,5.66
541,0.183,15.5,9.617,iOS,Delivery,Dispatch,29.98,1.4,23.26,5166|20230116|0002,5166,3.18
541,16.683,38.117,28.15,iOS,Delivery,Dispatch,16.97,0.79,13.22,88|20230116|0070,88,0.0
541,8.167,28.7,17.4,iOS,Delivery,Dispatch,23.28,0.6,9.98,88|20230116|0039,88,7.0
541,2.633,30.183,15.583,iOS,Delivery,Dispatch,22.08,0.72,11.98,88|20230116|0027,88,4.25
541,30.2,49.167,39.733,iOS,Delivery,Dispatch,19.08,1.14,18.98,88|20230116|0045,88,0.0
541,15.25,45.333,28.15,iOS,Delivery,Dispatch,40.92,2.04,33.97,88|20230116|0048,88,0.0
541,6.717,21.733,14.917,iOS,Delivery,Dispatch,36.07,1.67,27.83,5166|20230116|0060,5166,4.5
541,5.217,22.55,12.033,iOS,Delivery,Dispatch,24.56,1.41,23.46,18|20230116|0101,18,3.79
541,8.2,34.65,16.083,iOS,Delivery,Dispatch,20.48,0.97,16.23,18|20230116|0099,18,2.25
541,11.517,38.133,24.967,iOS,Delivery,Dispatch,60.21,3.54,58.93,18|20230116|0152,18,0.0
541,3.267,31.483,14.05,iOS,Delivery,Dispatch,23.87,1.14,18.97,18|20230116|0187,18,2.0
541,16.233,32.917,24.3,iOS,Delivery,Dispatch,30.07,1.62,26.97,18|20230116|0096,18,3.46
541,2.7,37.283,11.933,iOS,Delivery,Dispatch,31.86,1.56,25.96,18|20230116|0112,18,4.84
541,7.983,44.6,15.15,iOS,Delivery,Dispatch,23.28,1.38,22.98,18|20230116|0083,18,2.7
541,10.65,31.433,19.417,iOS,Delivery,Dispatch,26.66,1.32,21.97,18|20230116|0020,18,4.3
541,8.817,33.183,19.75,iOS,Delivery,Dispatch,26.56,0.77,12.84,18|20230116|0022,18,0.0
541,8.417,21.883,16.817,iOS,Delivery,Dispatch,26.87,1.4,23.27,5166|20230116|0038,5166,3.98
541,5.317,28.367,15.633,iOS,Delivery,Dispatch,59.04,1.98,32.94,88|20230116|0020,88,7.2
541,9.8,46.683,21.9,iOS,Delivery,Dispatch,37.43,1.73,28.82,88|20230116|0060,88,4.77
541,3.067,40.9,22.167,iOS,Delivery,Dispatch,23.45,1.09,18.23,88|20230116|0042,88,3.53
541,3.1,34.283,17.267,iOS,Delivery,Dispatch,34.06,1.8,29.96,88|20230116|0055,88,5.79
754,7.417,50.35,39.333,iOS,Delivery,Dispatch,69.84,0.0,69.84,2792|20230116|0016,2792,0.0
754,38.083,119.767,91.683,iOS,Delivery,Dispatch,30.74,0.0,27.49,2792|20230116|0023,2792,4.54
754,36.9,117.117,99.883,iOS,Delivery,Dispatch,30.34,0.0,30.34,2792|20230116|0029,2792,0.0
541,11.583,32.75,20.55,Android,Delivery,Dispatch,36.86,2.04,34.0,88|20230116|0016,88,4.35
541,21.967,49.767,30.133,Android,Delivery,Dispatch,23.28,1.11,18.48,18|20230116|0018,18,2.7
541,7.5,32.65,17.4,Android,Delivery,Dispatch,39.27,1.86,30.98,88|20230116|0026,88,4.51
541,8.383,30.25,17.817,PapaCall - Transcom,Delivery,Dispatch,19.08,1.14,19.08,88|20230116|0019,88,0.0
541,70.883,90.683,79.033,PapaCall - Transcom,Delivery,Dispatch,36.12,2.17,36.12,88|20230116|0067,88,0.0
541,2.2,17.85,11.0,PapaCall - Transcom,Delivery,Dispatch,49.36,2.78,46.26,88|20230116|0010,88,10.0
541,4.083,29.267,22.717,PapaCall - Transcom,Delivery,Dispatch,33.27,2.0,33.27,88|20230116|0062,88,5.0
541,36.917,53.233,45.533,PapaCall,Delivery,Dispatch,24.07,1.44,24.07,18|20230116|0016,18,6.0
541,8.883,24.65,18.85,PapaCall,Delivery,Dispatch,49.15,2.92,48.73,88|20230116|0012,88,0.0
541,1.417,16.75,9.533,PapaCall,Delivery,Dispatch,22.67,1.17,19.48,88|20230116|0009,88,5.0
541,0.533,18.05,8.8,PapaCall,Delivery,Dispatch,61.35,3.66,60.95,88|20230116|0002,88,5.0
541,21.833,41.283,30.517,PapaCall,Delivery,Dispatch,47.26,2.84,47.26,18|20230116|0009,18,12.0
541,20.417,45.567,36.283,PapaCall,Delivery,Dispatch,32.67,1.96,32.67,18|20230116|0180,18,0.0
541,12.183,39.617,20.05,PapaCall,Delivery,Dispatch,27.27,1.44,23.97,18|20230116|0081,18,2.0
541,7.65,26.533,20.433,PapaCall,Delivery,Dispatch,19.08,1.14,19.08,18|20230116|0159,18,0.0
541,16.967,33.0,26.667,PapaCall,Delivery,Dispatch,22.08,1.32,22.08,18|20230116|0148,18,0.0
541,0.0,16.683,8.8,PapaCall,Delivery,Dispatch,24.25,1.46,24.25,18|20230116|0226,18,0.0
541,18.267,37.8,30.9,PapaCall,Delivery,Dispatch,21.57,1.26,21.07,18|20230116|0150,18,0.0
541,11.3,27.983,20.367,PapaCall,Delivery,Dispatch,20.06,1.2,20.06,18|20230116|0179,18,0.0
541,17.217,45.783,27.217,PapaCall,Delivery,Dispatch,26.36,1.36,22.67,88|20230116|0078,88,0.0
541,21.567,53.55,33.117,Mobile Web,Delivery,Dispatch,28.37,1.44,23.98,18|20230116|0201,18,1.0
541,3.233,30.767,12.083,Mobile Web,Delivery,Dispatch,66.54,3.05,50.8,88|20230116|0008,88,5.0
541,10.55,29.167,20.5,Mobile Web,Delivery,Dispatch,33.17,1.56,25.97,88|20230116|0054,88,5.6
541,8.017,32.2,17.267,Mobile Web,Delivery,Dispatch,23.87,1.41,23.48,18|20230116|0143,18,3.7
541,20.583,63.15,27.15,Mobile Web,Delivery,Dispatch,14.57,0.73,12.11,18|20230116|0105,18,1.42
541,11.617,30.783,21.133,Mobile Web,Delivery,Dispatch,31.95,1.23,20.45,88|20230116|0007,88,0.0
541,1.85,22.75,11.767,Mobile Web,Delivery,Dispatch,25.77,1.33,22.17,88|20230116|0061,88,4.57
541,0.35,33.067,17.767,Mobile Web,Delivery,Dispatch,49.52,2.58,42.96,88|20230116|0068,88,6.03
541,3.25,17.433,11.7,Mobile Web,Delivery,Dispatch,28.27,0.9,15.06,5166|20230116|0057,5166,5.1
541,17.2,37.55,32.083,Mobile Web,Delivery,Dispatch,62.24,2.85,47.45,88|20230116|0047,88,3.0
541,8.783,29.65,22.9,Mobile Web,Delivery,Dispatch,20.88,1.25,20.75,88|20230116|0032,88,2.36
541,5.967,25.7,20.55,Mobile Web,Delivery,Dispatch,38.73,2.25,37.45,88|20230116|0069,88,0.0
541,1.0,19.983,15.017,Mobile Web,Delivery,Dispatch,41.92,2.44,40.64,5166|20230116|0008,5166,5.72
541,2.45,21.85,9.767,Mobile Web,Delivery,Dispatch,23.98,1.25,20.87,18|20230116|0059,18,2.55
541,11.283,37.533,18.15,Mobile Web,Delivery,Dispatch,23.87,1.41,23.48,18|20230116|0056,18,2.77
541,25.967,45.767,35.717,Mobile Web,Delivery,Dispatch,22.88,1.2,19.98,18|20230116|0163,18,2.25
541,9.433,37.983,19.233,Mobile Web,Delivery,Dispatch,41.46,2.45,40.76,18|20230116|0170,18,5.37
541,11.233,28.35,20.217,Mobile Web,Delivery,Dispatch,23.98,1.25,20.87,18|20230116|0021,18,0.0
541,24.433,41.5,34.417,Mobile Web,Delivery,Dispatch,38.62,1.77,29.55,18|20230116|0082,18,4.41
541,1.75,21.767,11.933,Mobile Web,Delivery,Dispatch,49.17,2.45,40.87,18|20230116|0032,18,6.0
541,8.8,35.35,16.85,Mobile Web,Delivery,Dispatch,26.84,1.4,23.37,18|20230116|0134,18,3.23
541,1.483,24.6,11.8,Mobile Web,Delivery,Dispatch,27.76,1.33,22.16,18|20230116|0205,18,2.0
541,8.317,32.15,19.05,Mobile Web,Delivery,Dispatch,22.08,1.14,18.98,88|20230116|0087,88,0.0
754,8.2,38.417,31.2,Mobile Web,Delivery,Dispatch,31.24,0.0,24.97,2792|20230116|0008,2792,2.0
754,15.667,141.483,120.75,Mobile Web,Delivery,Dispatch,33.24,0.0,33.24,2792|20230116|0035,2792,5.45
754,9.283,60.283,41.017,Mobile Web,Delivery,Dispatch,37.24,0.0,33.99,2792|20230116|0015,2792,4.38
541,6.283,25.433,18.767,Desktop Web,Delivery,Dispatch,39.97,2.39,39.75,88|20230116|0018,88,8.69
541,8.917,36.883,22.317,Desktop Web,Delivery,Dispatch,42.96,2.05,34.17,88|20230116|0066,88,5.0
541,16.933,32.1,24.95,Desktop Web,Delivery,Dispatch,19.98,0.94,15.73,5166|20230116|0003,5166,2.25
541,12.133,27.15,19.583,Desktop Web,Delivery,Dispatch,23.47,1.23,20.48,18|20230116|0138,18,3.1
541,14.367,37.033,23.417,Desktop Web,Delivery,Dispatch,40.23,1.96,32.73,18|20230116|0190,18,4.84
541,44.65,82.583,63.75,Traditional,Delivery,Dispatch,20.39,0.0,0.0,88|20230116|0063,88,0.0
541,0.917,30.067,23.733,Traditional,Delivery,Dispatch,12.69,0.0,0.0,88|20230116|0072,88,0.0
541,1.95,42.317,11.467,Traditional,Delivery,Dispatch,30.07,1.8,30.07,18|20230116|0137,18,0.0
541,13.333,31.3,20.75,Traditional,Delivery,Dispatch,22.77,1.36,22.77,18|20230116|0097,18,0.0
541,9.1,36.05,24.883,Traditional,Delivery,Dispatch,49.21,2.77,46.11,18|20230116|0183,18,5.0
541,7.267,31.5,14.067,Traditional,Delivery,Dispatch,25.47,1.53,25.47,18|20230116|0089,18,0.0
754,41.767,112.85,98.017,Third Party Call Center - Tsourcing Non-Integrated,Delivery,Dispatch,60.89,0.0,55.64,2792|20230116|0019,2792,0.0
541,9.517,34.95,20.167,iOS,Delivery,Dispatch,36.96,1.8,29.96,18|20221018|0045,18,0.0
541,14.0,40.117,26.767,iOS,Delivery,Dispatch,25.16,1.51,25.16,18|20221018|0050,18,0.0
541,3.067,26.85,16.517,iOS,Delivery,Dispatch,82.38,3.77,62.73,88|20221018|0048,88,10.0
541,12.833,29.867,19.75,iOS,Delivery,Dispatch,15.98,0.96,15.98,18|20221018|0173,18,0.0
541,9.167,44.467,23.117,iOS,Delivery,Dispatch,62.95,3.24,53.96,18|20221018|0060,18,0.0
541,11.85,45.517,23.6,iOS,Delivery,Dispatch,33.15,1.93,32.15,18|20221018|0013,18,0.0
541,10.25,36.033,17.65,iOS,Delivery,Dispatch,16.47,0.81,13.6,18|20221018|0006,18,2.0
541,9.567,28.05,17.717,iOS,Delivery,Dispatch,23.98,1.2,19.98,18|20221018|0014,18,0.0
541,11.417,25.45,19.883,iOS,Delivery,Dispatch,35.47,1.77,29.48,5166|20221018|0011,5166,0.0
541,5.067,22.067,13.617,Android,Delivery,Dispatch,22.48,1.16,19.28,5166|20221018|0038,5166,2.96
541,6.517,26.0,14.767,Android,Delivery,Dispatch,23.77,1.14,18.97,18|20221018|0025,18,2.8
541,2.783,36.933,13.583,Android,Delivery,Dispatch,26.16,1.57,26.16,18|20221018|0047,18,3.18
541,16.083,40.733,22.867,Android,Delivery,Dispatch,13.99,0.0,0.0,18|20221018|0021,18,0.0
541,22.1,50.183,29.683,PapaCall,Delivery,Dispatch,26.67,1.41,23.47,18|20221018|0076,18,0.0
541,33.967,57.883,45.75,PapaCall,Delivery,Dispatch,21.98,1.32,21.98,18|20221018|0085,18,0.0
541,4.8,33.25,18.683,PapaCall,Delivery,Dispatch,35.44,1.98,35.44,18|20221018|0167,18,0.0
541,14.417,29.167,22.083,PapaCall,Delivery,Dispatch,24.06,1.44,24.06,18|20221018|0016,18,0.0
541,17.967,52.45,32.15,PapaCall,Delivery,Dispatch,35.16,2.11,35.16,18|20221018|0088,18,0.0
541,6.283,23.15,15.217,PapaCall,Delivery,Dispatch,24.36,1.46,24.36,18|20221018|0160,18,0.0
541,16.1,42.5,30.617,PapaCall,Delivery,Dispatch,38.86,1.83,30.48,18|20221018|0043,18,0.0
541,1.517,21.783,10.983,PapaCall,Delivery,Dispatch,32.97,1.5,24.97,18|20221018|0005,18,3.0
541,0.2,18.667,9.05,Mobile Web,Delivery,Dispatch,27.47,1.11,18.47,18|20221018|0058,18,3.0
541,18.833,56.05,26.05,Mobile Web,Delivery,Dispatch,24.47,1.17,19.47,18|20221018|0132,18,0.0
541,6.033,27.533,18.333,Mobile Web,Delivery,Dispatch,30.67,1.54,25.67,18|20221018|0154,18,0.0
541,3.467,24.883,13.2,Mobile Web,Delivery,Dispatch,31.97,1.68,27.97,18|20221018|0082,18,4.05
541,6.717,41.45,20.583,Mobile Web,Delivery,Dispatch,45.44,2.17,36.14,18|20221018|0158,18,3.5
541,19.8,52.367,27.9,Mobile Web,Delivery,Dispatch,64.95,3.9,64.95,18|20221018|0020,18,10.0
541,5.767,39.2,20.1,Mobile Web,Delivery,Dispatch,51.45,3.09,51.45,18|20221018|0163,18,0.0
541,0.8,40.667,17.833,Mobile Web,Delivery,Dispatch,27.48,0.86,14.28,18|20221018|0094,18,0.0
541,2.95,35.9,10.967,Mobile Web,Delivery,Dispatch,34.16,1.81,30.16,18|20221018|0022,18,5.83
